N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
N,R,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N
N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,P,N,N,W,W,W,W,W,W,W,W,W,W,W,N
N,N,W,W,N,N,N,N,N,N,W,W,N,N,W,W,N,N,N,N,N,N,N,N,W,W,W,W,W,W,W,W,W,W,W,N
N,N,W,W,N,N,N,N,N,N,W,W,N,N,W,W,N,N,N,N,N,N,N,N,W,W,W,W,N,W,N,W,W,W,W,N
N,N,W,W,W,W,W,O,N,N,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,W,N,W,W,W,W,N
N,N,W,W,N,N,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,Y,W,W,W,W,W,N
N,N,W,W,N,N,N,N,N,N,W,W,N,N,W,W,N,N,N,N,N,N,N,N,W,W,W,W,N,W,N,W,W,W,W,N
N,N,W,W,N,N,N,N,N,N,W,W,N,N,W,W,N,N,N,N,N,N,N,N,W,W,W,W,N,W,N,W,W,W,W,N
N,N,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,N,N,W,W,W,W,N,W,N,W,W,W,W,N
N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N
N,N,W,W,N,N,W,N,N,N,W,N,N,N,N,N,N,N,N,N,N,W,N,N,W,W,W,W,W,W,W,W,W,W,W,N
N,N,W,W,N,N,W,N,N,N,W,N,N,N,N,N,N,N,N,N,N,W,N,N,W,W,W,W,W,W,W,W,W,W,W,N
N,N,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,N
N,N,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,N,N,N,W,W,W,W,N
N,N,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,N,N,N,W,W,W,W,N
N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,N,W,W,W,W,N
N,N,N,N,N,N,W,N,N,N,W,N,N,W,W,W,W,N,N,N,W,N,N,N,W,W,W,W,N,N,N,W,W,W,W,N
N,N,N,N,N,N,W,N,N,N,W,N,N,W,W,W,W,N,N,N,W,N,N,N,W,W,N,N,N,N,N,N,N,W,N,N
N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,N,N
N,N,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N
N,N,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N
N,N,W,W,W,W,W,W,W,W,P,N,N,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,N,N
N,N,W,W,W,W,N,N,N,N,N,N,N,W,W,W,W,N,N,W,W,W,W,N,N,N,N,N,N,N,N,N,N,W,N,N
N,N,W,W,W,W,N,N,N,N,N,N,N,W,W,W,W,N,N,W,W,W,W,N,N,N,N,N,N,N,N,N,N,W,N,N
N,N,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,N,N
N,N,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N
N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N
N,N,W,W,W,W,N,N,N,N,N,N,N,N,N,N,N,N,N,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,N,N
N,N,W,W,W,W,N,N,N,N,N,N,N,N,N,N,N,N,N,W,W,W,W,N,N,N,N,N,N,N,N,N,N,W,N,N
N,N,W,W,W,W,N,N,C,C,C,C,N,G,G,G,G,W,W,W,W,W,W,N,N,N,N,N,N,N,N,N,N,W,N,N
N,N,W,W,W,W,W,W,C,C,C,C,N,G,G,G,G,N,N,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,N,N
N,N,W,W,W,W,W,W,C,C,C,C,N,G,G,G,G,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,R
N,N,W,W,W,W,N,N,C,C,C,C,N,G,G,G,G,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,N,N
N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
