N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
N,W,W,W,W,W,N,W,W,W,W,W,N,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N
N,W,R,N,W,W,N,N,W,W,W,N,N,W,W,N,W,W,N,N,W,W,N,N,N,W,W,N,W,W,N,N,N,W,W,N
N,W,N,N,N,W,W,W,W,N,W,W,W,W,N,N,N,W,N,N,W,W,W,W,W,N,W,N,W,N,W,W,W,W,W,N
N,W,W,N,W,W,W,W,N,N,N,W,W,W,W,N,W,W,N,N,W,N,W,W,W,C,W,N,W,C,W,W,W,N,W,N
N,W,W,W,W,N,N,W,W,N,W,W,N,N,W,W,W,W,N,N,W,W,N,N,N,C,C,C,C,C,N,N,N,W,W,N
N,N,N,W,W,N,W,W,W,W,W,W,W,N,W,W,N,N,N,N,W,W,W,W,W,N,N,W,N,N,W,W,W,W,W,N
N,W,N,W,W,W,W,N,N,W,N,N,W,W,W,W,N,G,G,N,W,W,W,W,N,W,W,W,W,W,N,W,W,W,W,N
N,W,W,W,N,W,W,N,W,W,W,N,W,W,N,W,W,W,W,W,W,W,N,W,W,W,W,R,W,W,W,W,N,W,W,N
N,W,W,N,N,N,W,W,W,Y,W,W,W,N,N,N,W,W,W,W,W,N,W,W,N,W,W,W,W,W,N,W,W,N,W,N
N,W,W,W,N,W,W,N,W,W,W,N,W,W,N,W,W,W,W,W,W,N,W,W,W,N,N,W,N,N,W,W,W,N,W,N
N,W,N,W,W,W,W,N,N,W,N,N,W,W,W,W,N,G,G,N,W,N,W,W,W,W,W,W,W,W,W,W,W,N,W,N
N,N,N,W,W,N,W,W,W,W,W,W,W,N,W,W,N,N,N,N,W,N,W,W,W,W,W,N,W,W,W,W,W,N,W,N
N,W,W,W,W,N,N,W,W,N,W,W,N,N,W,W,W,W,N,N,W,N,W,W,W,W,W,N,W,W,W,W,W,N,W,N
N,W,W,N,W,W,W,W,N,N,N,W,W,W,W,N,W,W,N,N,W,W,N,W,W,W,W,N,W,W,W,W,N,W,W,N
N,W,N,N,N,W,W,W,W,N,W,W,W,W,N,N,N,W,N,N,W,W,W,N,N,N,W,W,W,N,N,N,W,W,W,N
N,W,W,N,W,W,N,N,W,W,W,N,N,W,W,N,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N
N,W,W,W,W,W,N,W,W,W,W,W,N,W,W,W,W,W,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,G,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,P,N
N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,W,G,G,G,N,W,N,W,W,W,W,N,W,W,W,W,N,W,N,W,N
N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,N,N,N,N,N,W,W,N,W,N,W,W,N,N,N,N,N,N
N,W,W,W,N,N,W,N,N,N,N,W,N,N,W,W,W,N,W,N,N,N,W,W,N,W,W,W,N,W,W,N,N,N,W,N
N,W,W,N,W,W,W,W,W,W,W,W,W,W,N,W,W,N,W,W,N,W,W,W,W,W,W,W,W,W,W,W,N,W,W,N
N,W,W,W,W,W,N,W,W,W,W,N,W,W,W,W,W,N,W,W,W,W,W,W,N,W,W,W,N,W,W,W,W,W,W,N
N,W,W,N,W,N,N,W,W,W,W,N,N,W,N,W,W,N,W,W,W,N,W,N,N,W,W,W,N,N,W,N,W,W,W,N
N,W,W,N,W,N,N,W,C,C,W,N,N,W,N,W,W,N,W,W,N,W,W,W,W,N,W,N,W,W,W,W,N,W,W,N
N,W,W,W,W,N,W,W,C,C,W,W,N,W,W,W,W,N,W,N,W,W,W,W,W,W,O,W,W,W,W,W,W,N,W,N
N,W,W,N,W,W,W,C,C,C,C,W,W,W,N,W,W,N,W,W,N,W,W,W,W,N,W,N,W,W,W,W,N,W,W,N
N,W,W,W,N,W,W,W,W,W,W,W,W,N,W,W,W,N,W,W,W,N,W,N,N,W,W,W,N,N,W,N,W,W,W,N
N,W,W,W,W,N,W,N,W,W,N,W,N,W,W,W,W,N,W,W,W,W,W,W,N,W,W,W,N,W,W,W,W,W,W,N
N,W,N,W,W,W,N,P,N,N,W,N,W,W,W,N,W,N,W,N,W,N,W,W,W,W,W,W,W,W,W,N,W,N,W,N
N,W,W,N,W,W,N,W,N,N,W,N,W,W,N,W,W,N,N,N,N,N,N,W,N,W,W,W,N,W,N,N,N,N,N,N
N,W,N,N,W,W,N,W,N,N,W,N,W,W,N,N,W,N,W,N,N,N,W,W,W,N,W,N,W,W,W,N,N,N,W,N
N,W,W,N,W,W,W,W,W,W,W,W,W,W,N,W,W,N,W,W,N,W,W,W,W,W,N,W,W,W,W,W,N,W,W,N
N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N
N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
