N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
R,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N
N,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,N
N,N,N,W,N,N,W,W,N,N,N,N,N,W,W,N,N,W,W,N,N,W,W,N,N,N,N,N,W,W,N,N,W,N,N,N
N,N,N,W,N,N,W,W,N,N,N,N,N,W,W,N,N,W,W,N,N,W,W,N,N,N,N,N,W,W,N,N,W,N,N,N
N,W,W,W,N,N,W,W,W,W,W,N,N,W,W,N,N,W,W,N,N,W,W,N,N,W,W,W,W,W,N,N,W,W,W,N
N,W,W,W,N,N,W,W,W,W,W,N,N,W,W,N,N,W,W,N,N,W,W,N,N,W,W,W,W,W,N,N,W,W,W,N
N,W,W,W,N,N,W,N,N,W,W,N,N,W,W,N,N,W,W,N,N,W,W,N,N,W,W,N,N,W,N,N,W,W,W,N
N,W,N,N,N,N,W,N,N,W,W,W,W,W,W,N,N,W,W,N,N,W,W,W,W,W,W,N,N,W,N,N,N,N,W,N
N,W,N,N,N,N,W,N,N,W,W,W,W,W,W,N,N,W,W,N,N,W,W,W,W,W,W,N,N,W,N,N,N,N,W,N
N,W,W,W,N,N,W,N,N,W,W,N,N,N,N,N,N,W,W,N,N,N,N,N,N,W,W,N,N,W,N,N,W,W,W,N
N,W,W,W,N,N,W,N,N,W,W,W,W,W,W,W,N,W,W,N,W,W,W,W,W,W,W,N,N,W,N,N,W,W,W,P
N,W,W,W,N,N,W,N,N,W,W,W,W,W,W,W,N,W,W,N,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,N
N,W,W,W,N,N,W,W,W,W,N,N,N,N,W,W,N,W,W,N,W,W,N,N,N,N,W,N,N,W,N,N,W,W,W,N
N,W,N,W,W,W,W,N,N,W,N,N,N,N,W,W,W,W,W,W,W,W,N,N,N,N,W,N,N,W,W,W,W,N,W,N
N,W,N,W,W,W,W,N,N,W,N,N,C,C,W,W,W,N,N,W,W,W,G,G,N,N,W,W,W,W,W,W,W,N,W,N
N,W,W,W,W,W,W,W,W,W,N,N,C,C,W,W,W,N,N,W,W,W,G,G,N,N,W,W,W,W,W,W,W,W,W,N
N,N,N,W,W,N,N,N,N,N,N,N,N,N,W,N,N,N,N,N,N,W,N,N,N,N,N,N,N,N,N,W,W,N,N,N
N,N,N,W,W,N,N,N,N,N,N,N,N,N,W,N,N,N,N,N,N,W,N,N,N,N,N,N,N,N,N,W,W,N,N,N
N,W,W,W,W,W,W,W,W,W,N,N,C,C,W,W,W,N,N,W,W,W,G,G,N,N,W,W,W,W,W,W,W,W,W,N
N,W,N,W,W,W,W,N,N,W,N,N,C,C,W,W,W,N,N,W,W,W,G,G,N,N,W,N,N,W,W,W,W,N,W,N
N,W,N,W,W,W,W,N,N,W,N,N,N,N,W,W,W,W,W,W,W,W,N,N,N,N,W,N,N,W,W,W,W,N,W,N
N,W,W,W,N,N,W,W,W,W,N,N,N,N,W,W,N,W,W,N,W,W,N,N,N,N,W,W,W,W,N,N,W,W,W,N
N,W,W,W,N,N,W,N,N,W,W,W,W,W,W,W,N,W,W,N,W,W,W,W,W,W,W,N,N,W,N,N,W,W,W,N
N,W,W,W,N,N,W,N,N,W,W,W,W,W,W,W,N,W,W,N,W,W,W,W,W,W,W,N,N,W,N,N,W,W,W,N
N,W,W,W,N,N,W,N,N,W,W,N,N,N,N,N,N,W,W,N,N,N,N,N,N,W,W,N,N,W,N,N,W,W,W,R
N,W,N,N,N,N,W,N,N,W,W,W,W,W,W,N,N,W,W,N,N,W,W,W,W,W,W,N,N,W,N,N,W,W,W,N
N,W,N,N,N,N,W,N,N,W,W,W,W,W,W,N,N,W,W,N,N,W,W,W,W,W,W,N,N,W,N,N,N,N,W,N
N,W,W,W,N,N,W,N,N,W,W,N,N,W,W,N,N,W,W,N,N,W,W,N,N,W,W,N,N,W,N,N,N,N,W,N
N,W,W,W,N,N,W,W,W,W,W,N,N,W,W,N,N,W,W,N,N,W,W,N,N,W,W,W,W,W,N,N,W,W,W,N
N,W,W,W,N,N,W,W,W,W,W,N,N,W,W,N,N,W,W,N,N,W,W,N,N,W,W,W,W,W,N,N,W,W,W,N
N,N,N,W,N,N,W,W,N,N,N,N,N,W,W,N,N,W,W,N,N,W,W,N,N,N,N,N,W,W,N,N,W,N,N,N
N,N,N,W,N,N,W,W,N,N,N,N,N,W,W,N,N,W,W,N,N,W,W,N,N,N,N,N,W,W,N,N,W,N,N,N
N,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,N
P,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N
N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
