N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
N,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,R
R,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,N
N,N,N,N,N,N,N,W,W,N,N,W,W,N,N,N,N,N,N,N,N,N,N,W,W,N,N,W,W,N,N,N,N,N,N,N
N,N,N,N,N,N,N,W,W,N,N,W,W,N,N,N,N,N,N,N,N,N,N,W,W,N,N,W,W,N,N,N,N,N,N,N
N,G,G,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,G,G,N
N,G,G,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,G,G,N
N,W,W,N,N,N,N,N,N,N,N,W,W,N,N,W,W,N,N,W,W,N,N,W,W,N,N,N,N,N,N,N,N,W,W,N
N,W,W,N,N,N,N,N,N,N,N,W,W,N,N,W,W,N,N,W,W,N,N,W,W,N,N,N,N,N,N,N,N,W,W,N
N,W,W,N,N,W,W,W,W,W,W,W,W,N,N,W,W,N,N,W,W,N,N,W,W,W,W,W,W,W,W,N,N,W,W,N
N,W,W,N,N,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,N,N,W,W,N
N,W,W,N,N,W,W,N,N,N,N,W,W,N,N,W,W,W,W,W,W,N,N,W,W,N,N,N,N,W,W,N,N,W,W,N
N,W,W,N,N,W,W,N,N,N,N,W,W,N,N,N,N,N,N,N,N,N,N,W,W,N,N,N,N,W,W,N,N,W,W,N
N,W,W,W,W,W,W,W,W,N,N,W,W,N,N,N,N,N,N,N,N,N,N,W,W,N,N,W,W,W,W,W,W,W,W,N
N,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,N
N,N,N,N,N,N,N,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,N,N,N,N,N,N,N
N,N,N,N,N,N,N,W,W,N,N,W,W,N,N,N,N,C,C,N,N,N,N,W,W,N,N,W,W,N,N,N,N,N,N,N
N,Y,W,W,W,W,W,W,W,N,N,W,W,N,C,C,C,C,C,C,C,C,N,W,W,N,N,W,W,W,W,W,W,W,O,N
N,W,W,W,W,W,W,W,W,N,N,W,W,N,C,C,C,C,C,C,C,C,N,W,W,N,N,W,W,W,W,W,W,W,W,N
N,W,W,N,N,N,N,W,W,W,W,W,W,N,C,C,C,C,C,C,C,C,N,W,W,W,W,W,W,N,N,N,N,W,W,N
N,W,W,N,N,N,N,W,W,W,W,W,W,N,N,N,N,N,N,N,N,N,N,W,W,W,W,W,W,N,N,N,N,W,W,N
N,W,W,W,W,N,N,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,N,N,W,W,W,W,N
N,N,N,W,W,N,N,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,N,N,W,W,N,N,N
N,N,N,W,W,N,N,W,W,N,N,N,N,W,W,N,N,N,N,N,N,W,W,N,N,N,N,W,W,N,N,W,W,N,N,N
N,N,N,W,W,N,N,W,W,N,N,N,N,W,W,N,N,N,N,N,N,W,W,N,N,N,N,W,W,N,N,W,W,N,N,N
N,N,N,W,W,W,W,W,W,W,W,W,W,W,W,N,N,N,N,N,N,W,W,W,W,W,W,W,W,W,W,W,W,N,N,N
N,N,N,W,W,N,N,N,N,N,N,N,N,W,W,N,N,N,N,N,N,W,W,N,N,N,N,N,N,N,N,W,W,N,N,N
P,W,W,W,W,N,N,N,N,N,N,N,N,W,W,N,N,N,N,N,N,W,W,N,N,N,N,N,N,N,N,W,W,W,W,N
N,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,P
N,N,N,W,W,N,N,W,W,N,N,W,W,N,N,N,N,N,N,N,N,N,N,W,W,N,N,W,W,N,N,W,W,N,N,N
N,G,G,W,W,N,N,W,W,N,N,W,W,N,N,N,N,N,N,N,N,N,N,W,W,N,N,W,W,N,N,W,W,G,G,N
N,G,G,W,W,N,N,W,W,W,W,W,W,W,W,W,W,N,N,W,W,W,W,W,W,W,W,W,W,N,N,W,W,G,G,N
N,W,W,N,N,N,N,W,W,N,N,N,N,N,N,W,W,N,N,W,W,N,N,N,N,N,N,W,W,N,N,N,N,W,W,N
N,W,W,N,N,N,N,W,W,N,N,N,N,N,N,W,W,N,N,W,W,N,N,N,N,N,N,W,W,N,N,N,N,W,W,N
N,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,N
N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
